ID;scene;EN;RUS;TH
3479;FairyCave;That's the fastest way to the next level.;นั่นเป็นวิธีที่เร็วที่สุดในการไปยังเลเวลถัดไป
3480;FairyCave;Yes.;ช่าย
3481;FairyCave;Mmm-ok.;อืมม โอเค
3928;FairyCave;I know you love parties!;ฉันรู้ว่าเธอน่ะชอบงานปาร์ตี้!
3929;FairyCave;You have to kiss and make up.;พวกเธอต้องจุ๊บกันแล้วทำความเข้าใจกันสิ
3930;FairyCave;You dropped something!;เธอทำของตกไว้นะ!
2763;FairyCave;Look at them.;ดูพวกนั้นสิ
2764;FairyCave;This is too cute for me.;น่ารักเกินปุยมุ้ย
3932;FairyCave;With their tiny cocktails and their tiny clothing...;ไหนจะค็อกเทลแก้วจิ๋ว แล้วเสื้อผ้าตัวน้อยอีก...
2765;FairyCave;What was that?!;นั่นอะไรน่ะ?!
2766;FairyCave;What?! Did I miss something?;หืม?! ฉันพลาดอะไรไปรึเปล่า?
2767;FairyCave;I'm not sure...;หนูไม่แน่ใจเหมือนกัน...
4576;FairyCave;Hey, Misfortune. We need to find a way out now.;เฮ้ยัยตัวซวย ตอนนี้เราต้องหาทางออกไปให้ได้นะ
4577;FairyCave;Ok, I'll look around.;โอเค เดี๋ยวหนูจะลองดูรอบๆ
4578;FairyCave;Excuse me, do you need assistance?;ขอโทษนะคะ ให้ช่วยอะไรมั้ย?
4579;FairyCave;No? Mmm-ok.;ไม่หรอ? อืมม โอเค
4580;FairyCave;The Eternal Happiness is still out there.;ความสุขนิรันดร์ยังอยู่ข้างนอกนั่นนะ
4581;FairyCave;Excuse me! I think I have your purse.;ขอโทษนะคะ! หนูคิดว่าหนูเจอกระเป๋าเงินของคุณ
4582;FairyCave;"Go easy on the mints, though... I tried one, and it was a wild ride.";"อย่ากินลูกอมมินท์เยอะนะคะ... หนูลองไปเม็ดนึง ตึงจัดๆ เลยค่ะ"
4583;FairyCave;Is that for me? What is it?;ให้หนูหรอคะ? อะไรคะนั่น?
4584;FairyCave;That's your reward for returning the bag. A VIP ticket for the club!;รางวัลตอบแทนที่เธอเอากระเป๋ามาคืนไง เป็นตั๋ว VIP เข้าคลับ!
4585;FairyCave;I get to party inside the club?! Fancy!;ได้เข้าไปปาร์ตี้ในคลับหรอ?! สุดยอด!
4586;FairyCave;Yes! And one step closer to the Eternal Happiness!;ใช่เลย! แถมยังเข้าใกล้ความสุขนิรันดร์ไปอีกขั้นแล้วด้วย!
4587;FairyCave;That's a win-win for me.;มีแต่ได้กับได้เลยสินะ
3482;FairyCave;Excuse me, could a little lady get inside?;ขอโทษนะคะ ให้สาวน้อยแบบหนูเข้าไปได้มั้ย?
3483;FairyCave;No? I'm not very important, you say? Mmm-ok...;ไม่หรอ? หนูไม่ได้สำคัญขนาดนั้นสินะ? อืมม ก็ได้...
3484;FairyCave;Can you believe this guy, Mr. Voice?  ;คุณวอยซ์ เชื่อที่เขาพูดมั้ยคะ?
3485;FairyCave;Sorry about that...;เรื่องนั้นโทษทีนะ...
4237;FairyCave;We have to find another way out now.;ตอนนี้เราคงต้องหาทางอื่นกันก่อน
4522;FairyCave;[localvar:4];[localvar:4]
2768;FairyCave;I'll just hang around.;หนูว่าจะอยู่แถวนี้ก่อน
4314;FairyCave;Like a little lady.;แบบสาวน้อยที่โตแล้วน่ะ
2769;FairyCave;These tiny cutie cars are killing me with their cuteness! So cute.;รถจิ๋วพวกนี้น่ารักแบบไม่ไหวแล้ว หนูจะตายให้ได้เลย! ที่สุดอะ
2770;FairyCave;Oh, no!;โอ้ ไม่นะ!
2771;FairyCave;It looks like the entry is blocked.;ดูเหมือนว่าจะกลับออกทางนี้ไม่ได้แล้ว
2772;FairyCave;Yeah, I can see that... Now what?;อือ หนูเห็นแล้ว... เอาไงต่อดี?
2773;FairyCave;Well, we should go through the club. They surely have an exit.;เอาล่ะ เราน่าจะเข้าไปในคลับ คงต้องมีทางออกแน่ๆ
2774;FairyCave;Oh, ok.;เอ่อ โอเค
2775;FairyCave;We should explore deeper into the cave.;เราน่าจะต้องสำรวจลึกเข้าไปในถ้ำนี้ต่อ
2776;FairyCave;Yeah, let's do that!;ได้สิ ลุยกันเลย!
2777;FairyCave;Hmm... There must be another way out, let's look for it.;อืมม... น่าจะมีทางอื่น ลองหาดูแล้วกัน
2778;FairyCave;Mmm-ok.;อืมม โอเค
2779;FairyCave;I wonder what this button does.;สงสัยจังว่าปุ่มนี้ไว้ทำอะไร
2780;FairyCave;Huh, a ladder... Fancy!;เห บันไดหรอ... เลิศเลย!
2781;FairyCave;Good job, Misfortune! You found the way out!;เก่งมากยัยตัวซวย! เธอหาทางออกเจอแล้ว!
2782;FairyCave;Thank you.;ขอบคุณนะ
1586;FairyCave;Climb the ladder;ปีนบันได
1587;FairyCave;Stay in the sewer;อยู่ต่อในนี้
2591;FairyCave;End the violence between the hamsters?;หยุดเหตุรุนแรงระหว่างหนูแฮมสเตอร์ไหม?
1584;FairyCave;Yes;บอก
1585;FairyCave;No;ไม่บอก
2783;FairyCave;Cars;รถ
2784;FairyCave;Club sign;ป้ายคลับ
4588;FairyCave;Old lady;สาวแก่
1581;FairyCave;Ladder;บันได
1582;FairyCave;Bouncer;การ์ดเฝ้าประตู
3470;FairyCave;Club;คลับ
2627;FairyCave;Button;ปุ่ม
1501;FairyCave;MORGO;มอร์โก
4589;FairyCave;Pickup bag;เก็บกระเป๋า
2785;FairyCave;Hamster;แฮมสเตอร์
2787;TheClub;I'm so proud of you, sweet Unicorn.;ภูมิใจในตัวเธอมากเลย ยูนิคอร์นคนเก่ง
2788;TheClub;Whoa, Stony, those moves were awesome, I'm so proud of you.;เหวอ เจ้าหินก้อนเต้นเก่งเป็นบ้าเลย ภูมิใจจริงๆ
2789;TheClub;I'm sorry to interrupt, but we really need to get going.;ขอโทษที่ขัดจังหวะนะ แต่เราจำเป็นต้องไปต่อแล้ว
2790;TheClub;The Eternal Happiness is still out there, don't you want it?;ความสุขนิรันดร์ยังอยู่ข้างนอกนั่นนะ ไม่อยากได้แล้วหรอ?
2791;TheClub;"Oh yes, I really want it. Let's go.";"อ้อใช่ หนูอยากได้ค่ะ ไปกันเถอะ "
3544;TheClub;Stony, honestly, you rock but we need to work on your rolling.;เจ้าหินก้อน ที่จริงเธอก็แข็งอยู่นะแต่ต้องฝึกให้พริ้วกว่านี้หน่อย
3667;TheClub;Stony, you showed me that rocks can dance!;เจ้าหินก้อน เพิ่งรู้นะเนี่ยว่าก้อนหินก็เต้นได้ด้วย!
3668;TheClub;Stony, everyone was looking at your sweet moves.;เจ้าหินก้อน ทุกคนจับตาดูท่าสวยๆ ของเธอกันหมดเลย
3669;TheClub;Oh, sweet Unicorn, we need to work on your dance moves.;เอ่อ ยูนิคอร์น เราคงต้องไปซ้อมเต้นกันบ้างแล้ว
3670;TheClub;Sweet Unicorn, you tried your best, I noticed.;ยูนิคอร์นจ๋า เธอพยายามเต็มที่แล้ว ฉันรู้นะ
3671;TheClub;Oh, sweet Unicorn, next time we win first place for sure!;โอ้ ยูนิคอร์นจ๋า ครั้งหน้าเราชนะเลิศแน่!
3933;TheClub;I'm proud of you.;ฉันภูมิใจในตัวเธอนะ
3934;TheClub;"Well done, sweetie.";"เก่งมากเลยตัวเอง"
3935;TheClub;"You were dazzling!";"เฉิดฉายไปเลยจ้า!"
3936;TheClub;You rocked!;ตัวตึงของจริง!
3937;TheClub;You really showed that hamster some sweet moves!;ได้โชว์ท่าเจ๋งๆ ให้เจ้าแฮมสเตอร์นั่นได้เห็นด้วยนี่!
2792;TheClub;"Look, the white rabbit!";"ดูสิ เจ้ากระต่ายขาว!"
2793;TheClub;Follow it!;ตามมันไป!
2794;TheClub;Yes!;ค่ะ!
2796;TheClub;Excuse me, can you let me through?;ขอโทษนะคะ ให้หนูผ่านไปได้มั้ย?
1588;TheClub;Oh, no! Unicorn! What are you doing? Don't be rude now!;ไม่เอาสิ! ยูนิคอร์น! จะทำอะไรน่ะ? อย่าเสียมารยาทนะ!
1589;TheClub;Oh, no, Stony! What are you doing? This is not the time!;ไม่เอาสิ เจ้าหินก้อน! จะทำอะไรน่ะ? ไม่ใช่เวลามาทำแบบนี้นะ!
1590;TheClub;What's happening?;เกิดอะไรขึ้น?
1591;TheClub;It looks like this hamster challenged my Unicorn to a dance battle!;ดูเหมือนเจ้าแฮมสเตอร์จะท้ายูนิคอร์นของหนูแข่งเต้น!
2798;TheClub;Hm. Ok...;ฮือ ก็ได้...
2799;TheClub;What's happening?;เกิดอะไรขึ้น?
2800;TheClub;It looks like this hamster challenged Stony to a dance battle!;ดูเหมือนแฮมสเตอร์ตัวนี้จะท้าเจ้าหินก้อนของหนูแข่งเต้น!
2801;TheClub;No, we don't have time for this.;ไม่ๆ เราไม่มีเวลามาทำอะไรแบบนี้
2802;TheClub;I'm sorry, but it's on. Rock and roll, Stony!;ขอโทษนะแต่มันเริ่มขึ้นแล้ว ร็อคแอนด์โรลไปเลย เจ้าหินก้อน!
2803;TheClub;No, we don't have time for this.;ไม่ๆ เราไม่มีเวลามาทำอะไรแบบนี้
2804;TheClub;I'm sorry, but I can't stop this now. You can do it, sweet Unicorn!;ขอโทษนะ แต่หนูคงหยุดไม่ได้แล้วล่ะ เธอทำได้ สู้เขานะยูนิคอร์น!
2805;TheClub;Uhhh, so cute...;อุ๊ยยย น่ารัก...
2806;TheClub;Is that why they're so sweet?;พวกนั้นถึงได้ตาเยิ้มเชียวใช่มั้ย?
2807;TheClub;Yes, sure, why not.;ใช่สิ ทำไมจะไม่ใช่ล่ะ
2808;TheClub;*nervous laugh*;*หัวเราะกลบเกลื่อน*
3938;TheClub;Is that sugar?;นั่นใช่น้ำตาลรึเปล่า?
2809;TheClub;Ahh, you're cute... So cute.;อุ๊ย น่ารักจังเลย... น่ารักฝุดๆ
2810;TheClub;Is that strawberry juice? Mmm, yummy!;นั่นใช่น้ำสตรอเบอรี่มั้ย? หืมม น่าอร่อย!
1602;TheClub;Whoa, this place is so sweet!;โหยย ที่นี่สุดยอดไปเลย!
1603;TheClub;Am I allowed to dance?;ที่นี่เขาให้หนูเต้นได้มั้ย?
1604;TheClub;Of course you are.;แน่นอน เต้นได้เลย
1605;TheClub;Sweet.;เลิศเลย
1606;TheClub;Listen, Misfortune. You need to find the white rabbit...;ฟังนะยัยตัวซวย เธอต้องไปตามหากระต่ายขาว...
1607;TheClub;Yes, you could say that...;ใช่ จะว่างั้นก็ได้...
2812;TheClub;Uhh, I can't really dance in here, it's too tiny for me...;เอ้อ ในนี้แทบจะเต้นไม่ได้เลย มันเล็กเกินไปสำหรับหนู...
2813;TheClub;A white rabbit? Why?;กระต่ายขาว? ทำไมล่ะ?
2814;TheClub;"It will lead you closer to the Eternal Happiness!";"มันจะพาเธอเข้าใกล้ความสุขนิรันดร์ไปอีกขั้น!"
2815;TheClub;Ok, I'll find it!;โอเค เดี๋ยวหนูหาเอง!
3939;TheClub;Is this the VIP floor?;นี่ชั้น VIP หรอ?
1610;TheClub;Dance;เต้น
1611;TheClub;Don't dance;ไม่เต้น
1502;TheClub;MORGO;มอร์โก
1609;TheClub;White rabbit;กระต่ายขาว
2816;TheClub;Hamster couple;คู่แฮมสเตอร์
2817;TheClub;Cocaine hamster;แฮมสเตอร์เมาโคเคน
1608;TheClub;White Rabbit;กระต่ายขาว
2842;TheSewer;Squirrel speed? Hmm... Fancy!;กระรอกว่องไว? หืมม... แปลกดีจัง!
2843;TheSewer;That's a lot of cash!;นั่นเงินสดเยอะแยะเลย!
2844;TheSewer;Oh, no, what makes you think that?;โอ้ ไม่สิ ทำไมเธอถึงคิดแบบนั้น?
2845;TheSewer;"Mommy said that money is the only thing that makes her happy.";"แม่บอกว่าเงินเป็นสิ่งเดียวที่ทำให้แม่มีความสุขได้"
2846;TheSewer;Well, your Mommy is wrong.;เอ่อ แม่เธอคิดผิดแล้วล่ะ
2847;TheSewer;Oh, really? Mmm-ok.;โอ้ จริงหรอ? อืมม โอเค
3940;TheSewer;Is this the Eternal Happiness?;อันนี้คือความสุขนิรันดร์ใช่มั้ย?
4523;TheSewer;[localvar:3];[localvar:3]
2848;TheSewer;We did it!;เราทำได้!
2849;TheSewer;Well done, Misfortune!;เก่งมากเลย ยัยตัวซวย!
2850;TheSewer;Yay!;เย้!
2851;TheSewer;Oopsie.;อุ๊ย
2852;TheSewer;That was close.;เกือบแล้ว
2853;TheSewer;Almost there!;อีกนิดเดียว
2854;TheSewer;Fail *nervous laugh*;ไม่ได้แฮะ *หัวเราะกลบเกลื่อน*
2855;TheSewer;Did I hit it?;โดนมั้ย?
2856;TheSewer;*laugh* Sorry!;*หัวเราะ* โทษที
2857;TheSewer;Damn it.;บ้าจริง
2858;TheSewer;Yikes forever.;ยี้ตลอดกาล
2859;TheSewer;Ouch.;โอ๊ย
2875;TheSewer;This looks like the science project Daddy has in the basement!;นี่ดูเหมือนโครงการวิทยาศาสตร์ที่พ่อทำในชั้นใต้ดินเปี๊ยบเลย!
2876;TheSewer;I don't know why, but Mommy was really angry about it.;ไม่รู้ทำไมแม่ต้องโกรธมากๆ กับเรื่องนี้กัน
2860;TheSewer;This looks just like a movie I saw on TV...;นี่เหมือนที่หนูเห็นจากหนังในทีวีเลย...
2861;TheSewer;These are the bad guys, I'm telling you...;พวกนั้นต้องเป็นคนไม่ดีแน่ๆ เชื่อหนูสิ...
2862;TheSewer;I think you're right.;คิดว่าหนูน่าจะพูดถูก
2863;TheSewer;You see that fire alarm over there?;เห็นสัญญาณไฟไหม้ตรงนั้นมั้ย?
2864;TheSewer;But how?;แต่ทำยังไงล่ะ?
2865;TheSewer;Yeah, but how?;นั่นสิ ทำยังไงล่ะ?
2866;TheSewer;With a slingshot!;ใช้หนังสติ๊กไง!
2867;TheSewer;What slingshot?;หนังสติ๊กไหนกัน?
2868;TheSewer;This slingshot!;หนังสติ๊กนี่ไงล่ะ!
2869;TheSewer;Ah, that slingshot! Ok.;อ้อ หนังสติ๊กอันนี้! โอเค
2872;TheSewer;Oh, look! I'll use these acorns as ammunition!;เอาล่ะ ดูนะ! หนูจะใช้ลูกโอ๊กพวกนี้แทนกระสุน
2873;TheSewer;That's really clever, Misfortune!;ฉลาดมากเลยนะ ยัยตัวซวย!
2874;TheSewer;I know, thank you.;หนูรู้น่า ขอบคุณนะ
3941;TheSewer;We need to clear the way before we can proceed.;เราต้องเคลียร์เส้นทางก่อนถึงจะไปต่อกันได้
3942;TheSewer;We need to activate it.;เราจำเป็นต้องเปิดสัญญาณ
4793;TheSewer;MORGO;มอร์โก
2877;TheSewer;Ladder;บันได
2879;TheSewer;Squirrel speed;กระรอกว่องไว
2878;TheSewer;Pile of money;กองเงิน
2880;TheSewer;Meth lab;แล็บยา
2881;TheSewer;Climb the ladder;ปีนบันได
2882;TheSewer;Stay in the sewer;อยู่ต่อในนี้
1256;Vasbymora;Slow down, you fuck!;เชี่ยเอ๊ย ช้าหน่อยก็ได้!
2906;Vasbymora;"Misfortune!";"ยัยตัวซวย!"
2907;Vasbymora;What?;ห๊ะ?
2908;Vasbymora;Language.;พูดเพราะๆ
2909;Vasbymora;Ah.;โห่ย
1258;Vasbymora;Phantasmagoria is coming to Openfields?! That's so awesome!;แฟนทาสมาโกเรียจะจัดที่โอเพนฟิลด์?! สุดยอดไปเลย!
1638;Vasbymora;Maybe we could find time to check it out later, who knows!;บางทีเราอาจมีเวลาไปที่นั่นวันหลังได้ ใครจะไปรู้ล่ะ!
1639;Vasbymora;Wait...;เดี๋ยว...
1640;Vasbymora;Let's focus on finding the Eternal Happiness first, then we'll see...;แต่ต้องตั้งใจตามหาความสุขนิรันดร์ให้เจอก่อน จากนั้นค่อยว่ากัน...
2910;Vasbymora;Alright, I can't wait!;ก็ได้ รอไม่ไหวแล้ว!
3943;Vasbymora;"Don't play with my feelings now.";"ตอนนี้ไม่ต้องมาให้ความหวังกันเลย"
1166;Vasbymora;Look! It's Benjamin, from the hoods in the woods!;ดูสิ! เบนจามิน จากใต้ร่มในป่าใหญ่!
1167;Vasbymora;You know, if you ever want to hang out or something, I'm available...;รู้มั้ย ถ้าเธออยากไปเที่ยวหรือทำอะไร เราว่างนะ...
1168;Vasbymora;Don't engage with that wild fox!;อย่าไปยุ่งกับเจ้าจิ้งจอกป่านั่นสิ!
1641;Vasbymora;No, Benji, don't go!;ไม่ๆ เบนจี้ อย่าหนีสิ!
2911;Vasbymora;Let me handle this...;หนูจัดการเองได้
2912;Vasbymora;Benji... Are you a wild, dangerous fox?;เบนจี้... เธอเป็นจิ้งจอกอันตรายรึเปล่า?
2913;Vasbymora;Let that wild beast run off, I don't want anything bad happening to you.;ปล่อยอสูรสัตว์ป่านั่นไปเถอะ ฉันไม่อยากให้เกิดเรื่องไม่ดีขึ้นกับเธอ
2914;Vasbymora;Alright...;ก็ได้...
3944;Vasbymora;I told you, foxes are dangerous!;บอกแล้วใช่มั้ย จิ้งจอกมันอันตราย!
1259;Vasbymora;Are we going to the park?;เรากำลังจะไปสวนสาธารณะหรอ?
2915;Vasbymora;Yes.;ช่าย
2916;Vasbymora;Ok.;ก็ได้
2917;Vasbymora;Look... A missing kid...;ดูสิ... ประกาศเด็กหาย
2918;Vasbymora;I don't like this, maybe I should go back home.;หนูไม่ชอบเลย บางทีหนูควรกลับบ้านได้แล้ว
2919;Vasbymora;Don't go now, Misfortune. I can protect you.;อย่าเพิ่งไปตอนนี้สิ ฉันปกป้องเธอได้
2920;Vasbymora;Really?;จริงหรอ?
2921;Vasbymora;Yes!;ค่ะ!
2922;Vasbymora;Alright then!;เอางั้นก็ได้!
3726;Vasbymora;Besides, I didn't tell Mommy I went outside.;อีกอย่าง หนูก็ไม่ได้บอกแม่ด้วยว่าออกมาข้างนอก
3727;Vasbymora;Bye!;บาย!
3672;Vasbymora;Oh, this is Benji's stuff...;โอ๊ะ นี่ผลงานของเบนจี้นี่นา...
1170;Vasbymora;This is absolutely the best art I have ever seen.;เป็นงานศิลปะชิ้นโบว์แดง ดีสุดเท่าที่เคยเห็นมาเลย
1642;Vasbymora;I didn't know Benjamin was so creative...;ไม่ยักรู้ว่าเบนจามินก็เป็นพวกหัวสร้างสรรค์แบบนี้...
1643;Vasbymora;Creative? That looks like a child has drawn it!;สร้างสรรค์หรอ? ดูเหมือนภาพเด็กวาดเขี่ยๆ มากกว่า!
1644;Vasbymora;What did you just say...?;ว่ายังไงนะคะ...?
1645;Vasbymora;Oh, I didn't mean it like that...;โอ้ ไม่ได้หมายความแบบนั้นหรอก...
1646;Vasbymora;Hey, shouldn't we be focusing on finding the prize?;เฮ้ เราน่าจะสนใจการตามหารางวัลนั่นก่อนดีกว่ามั้ย?
1647;Vasbymora;I'm focused.;ก็ตั้งใจอยู่นี่ไง
2923;Vasbymora;Hmph.;ฮึ่ม
3945;Vasbymora;It's so personal...;ดูมีเอกลักษณ์มาก...
2925;Vasbymora;Ugh, smells like poo-crap!;แหยะ เหม็นอย่างกับขี้เน่า!
2926;Vasbymora;Misfortune! Watch your language!;ยัยตัวซวย! พูดให้มันเพราะๆ หน่อย!
2927;Vasbymora;Ok.;ก็ได้
323;Vasbymora;"Hey you, on the other side of the screen...";"เฮ้ คุณน่ะ ที่อยู่อีกฝั่งของหน้าจอ..."
324;Vasbymora;Listen, I know it must be hard not knowing much about our little lady’s future...;ฟังนะ ฉันรู้ว่าเรายังมีอะไรอีกมากที่ไม่รู้เกี่ยวกับอนาคตสาวน้อยของเรา...
325;Vasbymora;Oh, Misfortune, you made it! Congratulations!;โอ้ยัยตัวซวย เธอทำได้แล้ว! ยินดีด้วย!
326;Vasbymora;We are one step closer to the grand prize of Eternal Happiness!;เราเข้าใกล้รางวัลใหญ่ที่เป็นความสุขนิรันดร์ไปอีกขั้นนึงแล้ว!
327;Vasbymora;Great, because I'm not allowed to be outside this late, you know.;ดีเลย เพราะแม่ไม่อนุญาตให้หนูอยู่ข้างนอกตอนดึกดื่นแบบนี้นะรู้มั้ย
1171;Vasbymora;Will Misfortune really die? If so, how will she die? And when?;ยัยตัวซวยจะตายจริงมั้ย? แล้วถ้าตายจริงๆ จะตายแบบไหน? เมื่อไหร่?
1648;Vasbymora;I personally hope she does!;เอาเข้าจริงตัวฉันก็หวังว่าจะเป็นแบบนั้น!
1650;Vasbymora;Ahem! Act normal, she's coming!;อะแฮ่ม! ทำตัวปกติไว้ เธอมาแล้ว!
2818;Vasbymora;Thank you. Where are we?;ขอบคุณนะ นี่เราอยู่ที่ไหนแล้ว?
2819;Vasbymora;Don't worry, it's not far from here.;ไม่ต้องห่วง มันอยู่ไม่ไกลจากที่นี่เท่าไหร่
2820;Vasbymora;Great.;เยี่ยม
3946;Vasbymora;Will the evil fox kill her? Will she find the Eternal Happiness?;จิ้งจอกชั่วร้ายนั่นจะฆ่าเธอไหม? แล้วเธอจะได้พบกับความสุขนิรันดร์รึเปล่า?
1651;Vasbymora;*nervous laugh*;*หัวเราะกลบเกลื่อน*
1261;Vasbymora;A unicycle... get it?;จักรยานล้อเดียว... รู้จักมั้ย?
1652;Vasbymora;Thank you.;ขอบคุณนะ
1653;Vasbymora;Very clever, Misfortune.;ฉลาดมาก ยัยตัวซวย
4238;Vasbymora;Hello!;หวัดดี!
4239;Vasbymora;Are you friends with Hiro?;เธอเป็นเพื่อนกับฮิโระรึเปล่า?
4240;Vasbymora;I like your dress.;ชอบชุดเธอจัง
4241;Vasbymora;Where did she go?;เธอหายไปไหนแล้ว?
3548;Vasbymora;Place poster on billboard?;ติดโปสเตอร์บนบอร์ดประกาศไหม?
1266;Vasbymora;Sign;ป้าย
1265;Vasbymora;Phantasmagoria;แฟนทาสมาโกเรีย
1264;Vasbymora;Stolen bike;จักรยานที่ถูกขโมย
2928;Vasbymora;Trash bin;ถังขยะ
1172;Vasbymora;Billboard;บอร์ดประกาศ
1614;Vasbymora;MORGO;มอร์โก
1173;Vasbymora;Foxy;จิ้งจอกฟ็อกซี่
2269;BeforePark;Mr. Voice?;คุณวอยซ์?
2270;BeforePark;Yes, Misfortune?;ว่าไง ยัยตัวซวย?
2271;BeforePark;Has anyone reached the end of the game and gotten the Eternal Happiness?;มีใครเคยไปถึงตอนจบของเกมจนได้รับความสุขนิรันดร์บ้างมั้ย?
2272;BeforePark;Yes, of course!;แน่นอน มีสิ!
2273;BeforePark;That sounds nice.;ดีจังเลยนะ
2274;BeforePark;I wish I could give her some happiness...;หนูหวังว่าจะมอบความสุขให้แม่ได้บ้าง...
2275;BeforePark;Oh, that's really sweet of you...;โอ้ ช่างเป็นเด็กที่น่ารักจริงๆ...
2276;BeforePark;Thank you.;ขอบคุณนะ
2277;BeforePark;Would you like to try my sparkle?;อยากให้หนูลองโปรยกากเพชรให้คุณดูมั้ย?
2278;BeforePark;That's not necessary...;ไม่จำเป็นหรอก...
2279;BeforePark;Oh, well... Thank you.;โอ้ เอ่อ... ขอบใจนะ
2280;BeforePark;"Ah, don't be silly, here you go.";"แหม ไม่เป็นไรหรอกน่า รับไปสิ"
2281;BeforePark;Happiness to Mr. Voice!;ให้คุณวอยซ์มีความสุข!
2283;BeforePark;Yes!;ค่ะ!
3948;BeforePark;You know? I want to win this prize for my Mommy.;รู้มั้ย? หนูอยากเอารางวัลนี้ไปให้กับคุณแม่
3949;BeforePark;My sparkle doesn't work with her.;ประกายกากเพชรหนูใช้ไม่ได้ผลกับแม่เลย
3950;BeforePark;Anyway, let's go find the prize and make Mommy proud!;เอาเป็นว่า ไปตามหาของรางวัลมาให้คุณแม่ภูมิใจกันดีกว่า!
4242;BeforePark;Uh, wait... I got some sparkle in my eyes...;เอ่อ เดี๋ยว... กากเพชรมันเข้าตา...
4388;BeforePark;They lived happily ever after!;พวกเขาก็ได้ใช้ชีวิตอย่างมีความสุขนับแต่นั้นมา!
2558;BeforePark;MORGO;มอร์โก
800;FolketsPark;Would you like to ride this one? It's like a tornado! ;Хочешь прокатиться на этом? Похоже на торнадо! 
1654;FolketsPark;Yeah! I want to ride! ;Да! Я хочу прокатиться! 
1656;FolketsPark;Make it stop!;หยุดให้ที!
1657;FolketsPark;Ah! I can't hold it anymore!;อ๊า! หนูจับไม่อยู่แล้ว!
1659;FolketsPark;Oh, no! Misfortune!;โอ้ แย่ล่ะ! ยัยตัวซวย!
1660;FolketsPark;It's ok to laugh, Mr. Voice...;จะขำก็ไม่เป็นไรหรอก คุณวอยซ์...
1661;FolketsPark;Are you sure you're alright?;แน่ใจนะว่าไม่เป็นอะไรน่ะ?
1662;FolketsPark;Yeah. I just have a little blood in my mouth.;อื้อ ก็แค่เลือดออกในปากนิดหน่อยเอง
1663;FolketsPark;Nah. Too much rolling for the little lady.;ไม่อะ มันเวียนหัวเกินไปสำหรับสาวน้อยแบบหนู
4524;FolketsPark;[localvar:4];[localvar:4]
3951;FolketsPark;I know this must look pretty funny!;รู้อยู่แล้วแหละว่าต้องน่าสนุกแน่!
4651;FolketsPark;[localvar:4];[localvar:4]
1267;FolketsPark;There's a lot of sweet poetry written on the bench.;มีกลอนน่ารักๆ เขียนอยู่บนม้านั่งด้วย
1664;FolketsPark;"""Death is alive and it's eating from you..."" Signed, N.";“ความตายมีชีวิตและกำลังกัดกินคุณอยู่...” ลงชื่อ น.
1665;FolketsPark;Mmm. Interesting... What do you think?;อืมม น่าสนใจดีนี่... คุณคิดว่าไง?
1666;FolketsPark;"Ahem! Misfortune, do you really need to read those ""poems""?";อะแฮ่ม! ยัยตัวซวย เธออยากจะอ่าน “กลอน” พวกนั้นจริงหรอ?
1667;FolketsPark;Nah.;ไม่อะ
1668;FolketsPark;Yeah! Listen to this one.;แน่นอน! ฟังอันนี้นะ
1669;FolketsPark;"""Balls hanging too low."" No signature...";“คอยใหญ่ไข่ยาน” ไม่ลงชื่อ...
1670;FolketsPark;Ah look! A drawing of a cat!;อ๊ะดูสิ! มีรูปวาดแมวด้วย!
1671;FolketsPark;Come on. Misfortune, let's go.;ไม่เอาน่ายัยตัวซวย ไปกันเถอะ
1672;FolketsPark;Alright...;ก็ได้...
4525;FolketsPark;[localvar:2];[localvar:2]
3952;FolketsPark;"Where are they hanging from?";"แล้วมันห้อยยานลงมาจากอะไรหรอ?"
2929;FolketsPark;Mmm... Apple pie...;หืมม... พายแอปเปิล...
3833;FolketsPark;"""When the trees are naked, when the wind is cold...""";"""เมื่อต้นไม้ไร้ใบ เมื่อสายลมเหน็บหนาว..."""
3834;FolketsPark;"""...when the smell of rotten apples smashes against the stone.""";"""...เมื่อกลิ่นแอปเปิลเน่ากระทบก้อนหินเข้า"""
4243;FolketsPark;What are you talking about, Misfortune?;พูดเรื่องอะไรน่ะ ยัยตัวซวย?
4244;FolketsPark;Nothing.;เปล่าค่ะ
1674;FolketsPark;Check out that duck!;ดูเป็ดนั่นสิ!
1676;FolketsPark;Let's just go, Misfortune. You don't want to get involved with ducks.;ไปเถอะยัยตัวซวย เธอคงไม่อยากไปยุ่งกับพวกเป็ดหรอก
1677;FolketsPark;Don't be silly. Ducks are pretty cool.;พูดเป็นเล่นไป เป็ดน่ะเท่จะตาย
1678;FolketsPark;This could be my opportunity to finally dance for reals!;นี่คงเป็นโอกาสที่หนูจะได้วาดลวดลวยสเต็ปเต้นได้จริงๆ เสียที!
1679;FolketsPark;Would you like to show me some of your dance moves?;เธออยากโชว์ท่าเต้นให้ฉันดูหน่อยไหมล่ะ?
1680;FolketsPark;Of course! Check this out!;แน่นอน! ดูนี่นะ!
1683;FolketsPark;*cough* *nervous laugh*;*สำลัก* *หัวเราะกลบเกลื่อน*
1684;FolketsPark;It's ok, it's ok.;ไม่เป็นไรนะ ไม่เป็นไร
1685;FolketsPark;Nah... I haven't practiced for a while...;ไม่ล่ะ... หนูไม่ได้ซ้อมมานานแล้ว...
